SERIALNO,hhnum,PUMA,REGION,NP,NW,HHINCADJ,WGTP,HTYPE
2014001224790,28649,01305,1,2,1,55917.9325,13,MF
2014001224791,28650,01303,1,1,1,35745.669,41,SF
2014001224806,28651,00705,1,1,0,27969.4182,16,SF
2014001224971,28652,00500,1,3,1,65533.7265,11,MH
2014001225184,28653,01105,1,3,2,214683.053,38,SF
2014001225238,28654,01321,1,2,1,62638.53635,23,SF
2014001225355,28655,00200,1,1,0,90304.848,3,SF
2014001225440,28656,01324,1,1,1,31491.72535,21,SF
2014001225530,28657,00703,1,4,1,17768.315,19,MF
2014001225626,28658,00500,1,1,0,9197.716,21,SF
2014001225689,28659,01314,1,2,2,719930.316,10,SF
2014001225692,28660,01322,1,2,2,71804.8965,12,SF
2014001225710,28661,00600,1,1,0,29265.46,42,MF
2014001225835,28662,01302,1,4,2,108282.202,20,SF
2014001225842,28663,00902,1,4,2,156779.25,10,SF
2014001225851,28664,01320,1,2,1,25084.68,10,SF
2014001226011,28665,01305,1,1,1,94067.55,23,MF
2014001226054,28666,01305,1,2,2,101404.8189,27,MF
2014001226137,28667,00901,1,3,2,75045.001,18,SF
2014001226162,28668,01303,1,3,1,62711.7,13,SF
2014001226396,28669,00100,1,2,0,22680.7315,13,SF
2014001226682,28670,00703,1,2,2,70038.51695,27,MF
2014001226733,28671,00704,1,1,1,38672.215,17,SF
2014001226865,28672,00902,1,2,0,147999.612,27,SF
2014001226875,28673,01000,1,2,2,74208.845,88,SF
2014001226902,28674,00704,1,2,2,86124.068,15,SF
2014001226963,28675,00705,1,6,1,58008.3225,23,SF
2014001226974,28676,01319,1,3,2,111835.865,43,MH
2014001227196,28677,00200,1,1,0,60621.31,26,SF
2014001227264,28678,00800,1,1,0,39403.8515,22,SF
2014001227393,28679,01105,1,2,1,87263.33055,26,SF
2014001227505,28680,01318,1,1,1,16764.9278,10,MH
2014001227573,28681,00800,1,2,0,26756.992,16,SF
2014001227664,28682,00705,1,2,1,96576.018,5,SF
2014001227717,28683,00703,1,4,1,101122.61625,25,SF
2014001227741,28684,01316,1,1,0,0,13,MF
2014001228112,28685,01000,1,3,0,35954.708,21,SF
2014001228140,28686,00600,1,2,2,83615.6,43,SF
2014001228370,28687,00705,1,2,2,52677.828,16,SF
2014001228390,28688,00400,1,1,1,20903.9,25,SF
2014001228391,28689,01321,1,2,2,40762.605,26,MF
2014001228419,28690,00600,1,3,0,5435.014,26,SF
2014001228489,28691,01316,1,7,1,60621.31,63,SF
2014001228679,28692,01320,1,4,2,146327.3,23,SF
2014001228709,28693,00100,1,1,1,77030.8715,5,MH
2014001228728,28694,01104,1,1,1,46636.6009,22,SF
2014001228739,28695,01303,1,7,2,51319.0745,39,SF
2014001228882,28696,01302,1,7,2,13733.8623,15,SF
2014001228918,28697,00600,1,1,1,31355.85,39,MF
2014001229358,28698,00705,1,4,2,96157.94,23,MH
2014001229384,28699,00300,1,2,0,33979.28945,16,SF
2014001229400,28700,00100,1,1,0,13221.71675,32,DUP
2014001229560,28701,01314,1,2,1,133366.882,8,SF
2014001229584,28702,01314,1,1,0,15468.886,9,SF
2014001229677,28703,01302,1,4,2,67895.8672,14,SF
2014001229860,28704,00600,1,1,0,20067.744,11,SF
2014001229933,28705,01318,1,3,2,155734.055,73,SF
2014001230126,28706,01303,1,3,1,127513.79,25,SF
2014001230135,28707,00705,1,1,0,31355.85,11,MF
2014001230178,28708,01323,1,2,1,165454.3685,10,SF
2014001230198,28709,01318,1,3,1,15886.964,13,SF
2014001230483,28710,00703,1,2,0,23987.22525,15,SF
2014001230593,28711,00902,1,2,0,70864.221,11,SF
2014001230668,28712,00600,1,1,1,52259.75,8,SF
2014001230805,28713,00400,1,3,0,524687.89,9,SF
2014001230869,28714,00100,1,2,0,53618.5035,13,SF
2014001230920,28715,00703,1,4,2,44943.385,34,SF
2014001230989,28716,00500,1,1,0,11288.106,48,MF
2014001231119,28717,01322,1,4,2,98457.369,15,MF
2014001231191,28718,00200,1,2,2,87796.38,4,SF
2014001231348,28719,01303,1,2,2,139010.935,14,SF
2014001231383,28720,00400,1,1,1,20276.783,32,MH
2014001231439,28721,01323,1,2,0,319307.0725,20,SF
2014001231541,28722,01323,1,5,2,386722.15,13,SF
2014001231576,28723,01317,1,4,1,43166.5535,71,MH
2014001231670,28724,01314,1,2,1,90931.965,15,MF
2014001231753,28725,01000,1,3,1,59367.076,12,SF
2014001231790,28726,01324,1,1,0,361741.9895,23,SF
2014001231862,28727,01302,1,3,2,171411.98,24,SF
2014001232206,28728,00704,1,1,0,732.681695,25,MF
2014001232380,28729,00200,1,1,0,21321.978,9,SF
2014001232428,28730,00705,1,2,0,106609.89,12,SF
2014001232544,28731,01200,1,2,1,142982.676,12,SF
2014001232848,28732,01321,1,4,3,223671.73,14,SF
2014001232860,28733,01319,1,3,2,130649.375,20,SF
2014001232993,28734,00600,1,2,1,63756.895,4,MH
2014001233118,28735,01317,1,2,1,150612.5995,14,SF
2014001233228,28736,00800,1,1,0,12542.34,5,SF
2014001233278,28737,01105,1,1,1,112253.943,12,SF
2014001233305,28738,01200,1,2,2,65847.285,5,SF
2014001233512,28739,01318,1,2,0,23725.9265,16,MF
2014001233564,28740,00705,1,2,0,47660.892,5,MH
2014001233606,28741,00200,1,1,1,34700.474,16,SF
2014001233632,28742,01104,1,1,0,12751.379,26,MH
2014001233731,28743,01320,1,1,0,6793.7675,26,MF
2014001233772,28744,00100,1,1,1,18813.51,8,MH
2014001233914,28745,01322,1,2,0,54768.218,23,SF
2014001233927,28746,00200,1,2,0,63506.0482,4,SF
2014001234055,28747,00800,1,5,0,63840.5106,35,MH
2014001234138,28748,01324,1,3,1,125423.4,12,MF
2014001234247,28749,01319,1,1,0,56649.569,12,SF
2014001234468,28750,01301,1,4,2,152598.47,16,SF
2014001234492,28751,00400,1,1,1,29265.46,24,SF
2014001234519,28752,00600,1,2,2,105564.695,22,SF
2014001234575,28753,00705,1,2,2,104519.5,39,SF
2014001234757,28754,01103,1,1,1,33446.24,12,DUP
2014001234799,28755,00300,1,3,2,88841.575,19,SF
2014001234840,28756,01321,1,4,3,121765.2175,73,SF
2014001234933,28757,01103,1,2,0,28638.343,15,SF
2014001234940,28758,01305,1,1,1,145282.105,22,SF
2014001235035,28759,00705,1,2,1,66369.8825,15,SF
2014001235171,28760,01104,1,3,1,147372.495,32,MF
2014001235188,28761,01318,1,1,1,94067.55,24,SF
2014001235242,28762,01322,1,1,1,85705.99,117,MF
2014001235281,28763,01320,1,5,1,28220.265,24,MH
2014001235355,28764,00902,1,2,1,31355.85,15,SF
2014001235530,28765,01324,1,4,2,176637.955,25,SF
2014001235538,28766,00704,1,1,0,34595.9545,13,SF
2014001235592,28767,00704,1,1,1,61666.505,22,SF
2014001235886,28768,01104,1,6,1,48078.97,14,SF
2014001235888,28769,01324,1,2,0,41703.2805,21,SF
2014001235990,28770,01314,1,1,0,15259.847,16,MF
2014001236012,28771,01305,1,1,0,87796.38,14,SF
2014001236068,28772,01000,1,3,3,36999.903,36,SF
2014001236141,28773,00200,1,2,0,38672.215,16,MH
2014001236159,28774,00100,1,2,0,35536.63,21,SF
2014001236256,28775,01324,1,1,1,71073.26,24,MF
2014001236354,28776,00500,1,2,1,61666.505,25,SF
2014001236374,28777,01000,1,1,0,40762.605,25,SF
2014001236492,28778,01319,1,2,2,60224.1359,21,SF
2014001236625,28779,00703,1,1,1,20903.9,7,MF
2014001236645,28780,01200,1,3,1,18813.51,8,SF
2014001236676,28781,00200,1,2,1,29662.6341,2,SF
2014001236732,28782,01105,1,2,0,60725.8295,10,SF
2014001236951,28783,00704,1,1,0,6689.248,40,SF
2014001237027,28784,00600,1,2,0,0,5,MF
2014001237255,28785,00400,1,1,0,16305.042,21,MF
2014001237276,28786,01105,1,4,1,14737.2495,39,SF
2014001237297,28787,01103,1,6,0,54872.7375,31,MH
2014001237305,28788,01318,1,3,2,126468.595,68,SF
2014001237329,28789,01322,1,4,1,114971.45,26,SF
2014001237388,28790,01320,1,1,1,25084.68,26,SF
2014001237419,28791,00200,1,1,0,16346.8498,16,SF
2014001237554,28792,00705,1,3,3,78912.2225,24,SF
2014001237555,28793,00703,1,2,1,65930.9006,16,SF
2014001237634,28794,01316,1,2,1,27279.5895,46,MF
2014001237802,28795,00300,1,5,2,82361.366,6,MH
2014001237916,28796,01302,1,3,2,119173.1339,22,SF
2014001237983,28797,01316,1,3,1,19858.705,53,MF
2014001238013,28798,01305,1,4,1,71804.8965,13,SF
2014001238045,28799,01316,1,3,2,54350.14,46,MF
2014001238137,28800,01104,1,4,2,83615.6,102,SF
2014001238272,28801,01321,1,2,1,50169.36,8,SF
2014001238337,28802,00100,1,1,0,52050.711,10,SF
2014001238371,28803,01318,1,4,1,125423.4,15,SF
2014001238560,28804,00100,1,2,1,52259.75,14,SF
2014001238571,28805,01323,1,3,2,33446.24,16,MF
2014001238616,28806,01322,1,2,0,56231.491,15,MF
2014001238726,28807,00100,1,3,3,189180.295,11,SF
2014001238738,28808,00100,1,2,1,54350.14,8,SF
2014001238793,28809,01303,1,2,2,35014.0325,23,MF
2014001238849,28810,01316,1,1,0,23203.329,12,MF
2014001238895,28811,01302,1,2,0,17935.5462,20,MF
2014001238910,28812,00600,1,1,1,41807.8,21,MF
2014001239165,28813,01322,1,2,0,191479.724,18,SF
2014001239266,28814,00300,1,1,0,8779.638,8,SF
2014001239278,28815,01000,1,4,1,38881.254,5,SF
2014001239443,28816,00705,1,1,0,20276.783,11,SF
2014001239568,28817,01200,1,1,0,40240.0075,16,MF
2014001239633,28818,01103,1,7,3,37940.5785,16,SF
2014001239840,28819,00901,1,1,1,71083.71195,24,SF
2014001240120,28820,01105,1,1,1,52259.75,9,SF
2014001240298,28821,00600,1,6,2,114030.7745,10,SF
2014001240556,28822,01000,1,4,2,58530.92,28,SF
2014001240601,28823,01301,1,1,0,18081.8735,27,MF
2014001240692,28824,00100,1,2,1,97621.213,15,SF
2014001240838,28825,01317,1,2,0,34219.6843,13,SF
2014001241006,28826,01319,1,4,2,385781.4745,16,SF
2014001241141,28827,00800,1,4,1,6501.1129,21,SF
2014001241244,28828,01324,1,2,1,64457.17565,20,SF
2014001241313,28829,01104,1,2,2,48183.4895,17,SF
2014001241324,28830,01314,1,2,1,196496.66,9,SF
2014001241462,28831,01321,1,3,1,7891.22225,16,MF
2014001241496,28832,01322,1,3,3,81629.7295,24,SF
2014001241548,28833,01200,1,2,2,89886.77,3,MH
2014001241593,28834,00300,1,2,0,18708.9905,52,SF
2014001241622,28835,01319,1,2,2,272586.856,14,SF
2014001241636,28836,01323,1,2,2,73163.65,23,MF
2014001241761,28837,01200,1,2,2,156256.6525,8,SF
2014001241874,28838,01104,1,4,1,54350.14,18,SF
2014001241933,28839,00704,1,2,2,19022.549,17,SF
2014001241984,28840,01103,1,3,1,29390.8834,58,MF
2014001242001,28841,01105,1,1,1,47033.775,9,SF
2014001242060,28842,01321,1,3,1,171098.4215,23,SF
2014001242096,28843,01104,1,2,0,52677.828,39,MF
2014001242108,28844,00600,1,2,0,82674.9245,9,SF
2014001242325,28845,01323,1,4,0,131903.609,26,MF
2014001242561,28846,01319,1,1,1,36581.825,22,SF
2014001242709,28847,00100,1,4,2,64802.09,16,SF
2014001242810,28848,01200,1,1,0,15259.847,3,SF
2014001242833,28849,01322,1,3,0,58530.92,23,SF
2014001242839,28850,00902,1,4,1,114239.8135,21,SF
2014001242923,28851,01318,1,5,2,142878.1565,27,SF
2014001243054,28852,01305,1,4,1,360383.236,11,SF
2014001243089,28853,00100,1,3,3,247920.254,10,SF
2014001243136,28854,01305,1,4,3,114971.45,15,SF
2014001243163,28855,00800,1,2,0,28115.7455,7,SF
2014001243174,28856,01322,1,2,2,27175.07,16,SF
2014001243182,28857,01318,1,3,2,98248.33,15,SF
2014001243193,28858,00200,1,3,0,127722.829,8,SF
2014001243238,28859,01320,1,2,2,141101.325,42,SF
2014001243286,28860,01318,1,3,1,82988.483,17,SF
2014001243321,28861,01322,1,1,1,41807.8,24,MF
2014001243664,28862,01302,1,4,1,49751.282,14,SF
2014001243666,28863,01316,1,2,1,73163.65,72,MF
2014001243753,28864,01305,1,4,2,307287.33,14,SF
2014001243857,28865,00300,1,2,0,29788.0575,17,SF
2014001243873,28866,00600,1,2,0,56545.0495,11,SF
2014001243925,28867,00500,1,1,0,26338.914,12,SF
2014001243994,28868,01324,1,2,1,79434.82,21,SF
2014001244133,28869,01000,1,1,0,49124.165,8,MH
2014001244138,28870,00901,1,3,2,83302.0415,35,SF
2014001244248,28871,00600,1,4,3,121033.581,4,SF
2014001244250,28872,01301,1,3,3,66683.441,12,SF
2014001244268,28873,01103,1,1,0,12855.8985,40,SF
2014001244456,28874,00600,1,2,0,41807.8,22,SF
2014001244714,28875,00200,1,1,0,3240.1045,5,SF
2014001244718,28876,01321,1,1,1,39717.41,20,SF
2014001244789,28877,00800,1,2,0,47660.892,38,SF
2014001244854,28878,00600,1,5,2,37627.02,24,MF
2014001244974,28879,00705,1,2,1,120406.464,16,SF
2014001244991,28880,01323,1,1,1,52259.75,13,SF
2014001245040,28881,01322,1,1,1,29997.0965,7,MF
2014001245090,28882,01103,1,2,2,45988.58,22,SF
2014001245261,28883,01200,1,5,2,160541.952,18,SF
2014001245292,28884,01314,1,1,0,112619.76125,9,SF
2014001245427,28885,01103,1,3,2,108282.202,20,SF
2014001245432,28886,00901,1,2,1,83615.6,30,SF
2014001245486,28887,00600,1,1,0,6480.209,4,MH
2014001245585,28888,01316,1,7,2,91977.16,25,SF
2014001245755,28889,01305,1,1,0,69819.026,37,MF
2014001245824,28890,00901,1,3,2,98248.33,28,SF
2014001245854,28891,01318,1,3,2,497303.781,15,SF
2014001245948,28892,01319,1,3,1,13064.9375,70,SF
2014001246071,28893,00704,1,3,0,13587.535,17,SF
2014001246078,28894,00500,1,1,1,47033.775,20,MF
2014001246333,28895,01318,1,2,2,62711.7,14,MF
2014001246449,28896,00800,1,1,0,21227.91045,59,SF
2014001246456,28897,00705,1,2,2,163050.42,13,SF
2014001246470,28898,00800,1,1,0,46093.0995,9,SF
2014001246594,28899,01314,1,1,0,33968.8375,66,MF
2014001246602,28900,01323,1,1,1,62711.7,14,SF
2014001246792,28901,01318,1,1,1,26129.875,14,MF
2014001247022,28902,00704,1,5,2,135875.35,23,SF
2014001247050,28903,00705,1,1,1,65847.285,14,SF
2014001247069,28904,01200,1,3,1,43062.034,23,SF
2014001247167,28905,00600,1,3,1,22994.29,28,SF
2014001247203,28906,00500,1,4,2,181236.813,20,SF
2014001247266,28907,01103,1,1,0,42852.995,13,SF
2014001247346,28908,00800,1,1,1,7316.365,16,MH
2014001247436,28909,00300,1,4,2,67937.675,7,SF
2014001247615,28910,00600,1,4,2,97203.135,27,SF
2014001247647,28911,00500,1,2,1,41807.8,65,DUP
2014001247649,28912,00100,1,3,2,56440.53,11,SF
2014001247729,28913,00704,1,2,0,28011.226,13,DUP
2014001248119,28914,00100,1,2,1,61143.9075,22,MH
2014001248156,28915,01324,1,2,1,86542.146,69,SF
2014001248688,28916,01319,1,4,1,25711.797,14,MF
2014001248758,28917,00704,1,4,2,58844.4785,45,SF
2014001248771,28918,01318,1,3,3,65638.246,25,SF
2014001248847,28919,01321,1,2,0,11288.106,21,DUP
2014001248891,28920,01321,1,2,2,146327.3,17,SF
2014001248895,28921,00703,1,2,2,62711.7,13,SF
2014001249074,28922,01314,1,1,1,26276.2023,14,MF
2014001249155,28923,01320,1,2,1,6271.17,13,MF
2014001249205,28924,00902,1,1,0,48810.6065,2,SF
2014001249426,28925,01305,1,2,1,65847.285,12,SF
2014001249528,28926,00704,1,1,0,24541.1786,13,MF
2014001249605,28927,01302,1,2,1,59367.076,11,SF
2014001249639,28928,01303,1,4,4,117364.94655,13,SF
2014001250245,28929,01316,1,2,1,51214.555,22,SF
2014001250356,28930,01314,1,3,2,123333.01,25,SF
2014001250442,28931,00901,1,2,0,28220.265,24,SF
2014001250539,28932,00705,1,2,2,48915.126,33,SF
2014001250566,28933,01320,1,1,0,0,16,MF
2014001250661,28934,01302,1,1,1,12542.34,28,MH
2014001250762,28935,01317,1,1,0,20590.3415,14,MF
2014001250817,28936,01323,1,4,0,773.4443,11,SF
2014001250900,28937,00704,1,4,4,102324.5905,57,SF
2014001250998,28938,00600,1,1,0,51737.1525,12,SF
2014001251008,28939,01314,1,1,1,33446.24,27,MF
2014001251025,28940,01302,1,1,0,18813.51,19,SF
2014001251239,28941,00200,1,3,2,87796.38,9,SF
2014001251270,28942,00704,1,2,1,150508.08,23,SF
2014001251387,28943,01324,1,8,1,60621.31,24,SF
2014001251419,28944,01321,1,5,2,27175.07,39,MH
2014001251843,28945,01302,1,1,0,9302.2355,11,DUP
2014001251911,28946,01103,1,4,2,148417.69,24,MH
2014001251951,28947,01317,1,1,0,21949.095,13,SF
2014001252045,28948,01324,1,1,0,0,22,MF
2014001252207,28949,00703,1,2,2,57506.6289,14,SF
2014001252272,28950,01200,1,1,0,6898.287,6,SF
2014001252313,28951,00200,1,2,2,82413.62575,6,SF
2014001252341,28952,00300,1,2,0,215623.7285,2,SF
2014001252412,28953,01104,1,1,0,14005.613,23,MF
2014001252420,28954,01318,1,1,0,10242.911,19,MF
2014001252546,28955,00901,1,2,1,18813.51,37,MH
2014001252820,28956,00200,1,1,0,1776.8315,28,SF
2014001252848,28957,00300,1,1,1,19858.705,23,MF
2014001252894,28958,01104,1,3,1,56440.53,16,SF
2014001253019,28959,01319,1,2,1,31878.4475,14,SF
2014001253107,28960,00800,1,2,0,20903.9,12,MH
2014001253153,28961,01317,1,1,0,55186.296,22,SF
2014001253332,28962,01305,1,2,0,236214.07,12,SF
2014001253427,28963,01320,1,4,2,476295.3615,18,SF
2014001253504,28964,00705,1,3,3,111835.865,51,SF
2014001253511,28965,01318,1,1,1,38985.7735,15,SF
2014001253522,28966,00703,1,1,1,43898.19,13,SF
2014001253639,28967,01302,1,1,1,46406.658,11,SF
2014001253789,28968,01319,1,5,2,93482.2408,15,SF
2014001253861,28969,01323,1,2,2,153643.665,13,SF
2014001253937,28970,00703,1,1,0,61687.4089,15,MF
2014001253992,28971,01316,1,2,2,188135.1,30,SF
2014001254179,28972,00703,1,2,0,177683.15,12,SF
2014001254244,28973,00200,1,5,1,10033.872,17,MF
2014001254489,28974,00400,1,3,1,33446.24,22,SF
2014001254538,28975,00400,1,2,0,6480.209,67,SF
2014001254753,28976,00300,1,2,1,16200.5225,9,SF
2014001254809,28977,01321,1,4,1,135896.2539,23,SF
2014001254847,28978,01322,1,2,2,218654.794,7,SF
2014001254925,28979,01320,1,1,1,32401.045,11,SF
2014001255100,28980,00705,1,3,1,36999.903,20,MH
2014001255180,28981,00800,1,4,1,17559.276,42,SF
2014001255279,28982,01314,1,2,2,156977.83705,12,SF
2014001255528,28983,01319,1,2,0,33028.162,22,SF
2014001255534,28984,00902,1,3,3,82779.444,25,SF
2014001255814,28985,00705,1,1,0,16305.042,15,SF
2014001255833,28986,01318,1,2,1,18562.6632,11,SF
2014001255903,28987,01103,1,3,1,146849.8975,14,SF
2014001256082,28988,01301,1,2,2,61666.505,25,SF
2014001256119,28989,00902,1,5,1,20903.9,31,SF
2014001256137,28990,00200,1,1,0,31355.85,8,MH
2014001256141,28991,00800,1,1,0,35327.591,22,SF
2014001256197,28992,01302,1,2,0,28220.265,27,MF
2014001256241,28993,01319,1,4,2,134830.155,14,SF
2014001256338,28994,01000,1,1,1,25084.68,19,SF
2014001256339,28995,01000,1,3,1,359547.08,52,SF
2014001256502,28996,00703,1,1,1,134412.077,11,SF
2014001256577,28997,01000,1,1,1,59576.115,11,MF
2014001256638,28998,00703,1,4,1,39299.332,70,SF
2014001256745,28999,01322,1,1,1,57485.725,26,SF
2014001256818,29000,01301,1,1,0,5225.975,10,SF
2014001256870,29001,00600,1,3,0,145491.144,35,DUP
2014001256881,29002,01303,1,4,2,286383.43,8,SF
2014001256917,29003,01324,1,4,1,97203.135,14,SF
2014001256932,29004,00600,1,2,1,94067.55,27,SF
2014001256969,29005,00704,1,2,1,38567.6955,13,MH
2014001256975,29006,00600,1,6,3,78023.80675,21,MH
2014001257116,29007,00600,1,2,1,205276.298,17,SF
2014001257179,29008,01316,1,5,1,21740.056,63,MF
2014001257236,29009,00200,1,2,0,34282.396,14,MF
2014001257347,29010,01317,1,1,1,30624.2135,14,SF
2014001257353,29011,00800,1,3,0,15155.3275,15,SF
2014001257390,29012,00300,1,1,0,12542.34,54,SF
2014001257604,29013,00300,1,1,0,41818.25195,17,SF
2014001257623,29014,00200,1,1,1,35536.63,11,SF
2014001257729,29015,01318,1,1,0,28742.8625,15,MF
2014001257799,29016,01303,1,2,2,110633.89075,13,SF
2014001257916,29017,01314,1,4,1,106923.4485,21,SF
2014001257981,29018,00902,1,2,0,39717.41,60,SF
2014001258047,29019,01322,1,2,1,-6584.7285,9,SF
2014001258067,29020,00704,1,2,0,35641.1495,18,SF
2014001258069,29021,00705,1,2,0,19963.2245,4,MH
2014001258141,29022,00200,1,2,0,79643.859,23,SF
2014001258225,29023,00705,1,2,1,55395.335,10,SF
2014001258337,29024,00800,1,1,0,10451.95,17,SF
2014001258351,29025,01000,1,1,1,5121.4555,15,MH
2014001258437,29026,01323,1,6,4,289623.5345,13,SF
2014001258530,29027,01324,1,1,1,59544.75915,25,MF
2014001258552,29028,01000,1,4,2,67937.675,7,SF
2014001258684,29029,01320,1,2,2,101383.915,9,SF
2014001258751,29030,01302,1,10,2,98352.8495,22,SF
2014001259131,29031,00800,1,1,0,37323.91345,19,SF
2014001259244,29032,01103,1,4,0,8236.1366,31,MF
2014001259379,29033,00600,1,2,0,93544.9525,23,SF
2014001259684,29034,01200,1,4,1,41285.2025,50,MF
2014001259728,29035,00600,1,2,0,28115.7455,12,SF
2014001259928,29036,01321,1,3,1,125444.3039,28,SF
2014001259954,29037,01305,1,5,1,97934.7715,14,SF
2014001259961,29038,00500,1,1,0,10347.4305,8,MF
2014001260007,29039,00901,1,1,0,13169.457,11,MH
2014001260028,29040,01200,1,1,0,14841.769,24,SF
2014001260167,29041,01302,1,2,1,101174.876,21,SF
2014001260244,29042,00300,1,2,1,12542.34,2,MH
2014001260296,29043,00704,1,3,1,125423.4,21,SF
2014001260430,29044,00100,1,4,2,23830.446,4,SF
2014001260581,29045,01301,1,2,2,128558.985,14,MF
2014001260691,29046,00200,1,3,2,68240.78155,11,SF
2014001260800,29047,01200,1,2,2,49333.204,6,MH
2014001260868,29048,00500,1,2,1,98248.33,4,SF
2014001260911,29049,01000,1,2,0,49437.7235,14,SF
2014001260958,29050,01319,1,2,1,137756.701,24,SF
2014001261077,29051,01303,1,3,2,71073.26,15,SF
2014001261435,29052,01318,1,2,0,20590.3415,14,SF
2014001261478,29053,01314,1,5,2,287428.625,15,SF
2014001261680,29054,01301,1,1,1,12542.34,13,MF
2014001261725,29055,01302,1,2,2,77762.508,15,SF
2014001261758,29056,01321,1,2,2,230151.939,5,SF
2014001261794,29057,01105,1,2,2,86437.6265,2,MH
2014001261821,29058,01000,1,1,0,25084.68,3,MH
2014001261903,29059,01322,1,2,2,102951.7075,23,SF
2014001261985,29060,01103,1,3,3,89468.692,25,DUP
2014001262198,29061,00300,1,2,0,48915.126,13,SF
2014001262216,29062,00705,1,2,1,73477.2085,9,SF
2014001262270,29063,01105,1,6,3,59785.154,14,SF
2014001262663,29064,01317,1,2,0,36498.2094,43,SF
2014001262829,29065,01319,1,2,0,63756.895,15,SF
2014001262937,29066,01303,1,4,4,72013.9355,15,SF
2014001263426,29067,01104,1,4,4,42225.878,36,SF
2014001263432,29068,00703,1,1,0,13169.457,36,SF
2014001263440,29069,01200,1,3,1,107655.085,12,SF
2014001263606,29070,00100,1,1,1,51632.633,5,SF
2014001263646,29071,00500,1,3,1,35850.1885,9,SF
2014001263710,29072,00200,1,1,0,18813.51,7,MH
2014001263847,29073,01305,1,1,1,18290.9125,12,SF
2014001263926,29074,00100,1,3,2,54350.14,3,MH
2014001263932,29075,01305,1,2,2,94276.589,15,SF
2014001264000,29076,01000,1,3,2,183118.164,18,SF
2014001264063,29077,01316,1,4,2,59576.115,40,SF
2014001264137,29078,01316,1,6,2,75254.04,58,SF
2014001264404,29079,01324,1,2,2,48601.5675,21,MF
2014001264451,29080,00300,1,2,2,70550.6625,2,SF
2014001264645,29081,00800,1,3,1,42643.956,9,SF
2014001265012,29082,00400,1,1,0,31355.85,31,SF
2014001265022,29083,01303,1,1,1,109745.475,16,SF
2014001265037,29084,01318,1,3,1,33968.8375,23,MH
2014001265117,29085,01104,1,2,0,21562.37285,36,SF
2014001265236,29086,01316,1,4,3,66265.363,13,SF
2014001265602,29087,00500,1,1,0,50900.9965,10,SF
2014001265750,29088,01324,1,2,0,37417.981,25,SF
2014001265822,29089,00705,1,2,0,35223.0715,12,DUP
2014001265854,29090,01000,1,1,1,244575.63,14,SF
2014001266265,29091,00300,1,1,0,6793.7675,12,MF
2014001266270,29092,00600,1,2,1,13064.9375,31,MF
2014001266636,29093,01305,1,2,1,40762.605,82,MF
