SERIALNO,PUMA5,HWEIGHT,UNITTYPE,PERSONS,BLDGSZ,HINC
7461688,800,20,0,4,5,116900
7461783,2200,23,0,2,2,33200
7461810,300,7,0,0,1,0
7461904,1100,14,0,2,1,17700
7461905,2007,17,0,4,7,68070
7461986,300,5,0,4,2,20400
7462052,400,5,0,2,1,36000
7462086,1805,15,0,2,9,73600
7462262,1805,18,0,1,2,6600
7462317,800,18,0,1,2,216600
7462386,1404,17,0,4,2,46300
7462459,1002,29,0,1,2,14700
7462489,1801,23,0,1,2,0
7462551,2102,20,0,2,2,38100
7462563,1802,0,2,1,  ,0
7462579,400,2,0,6,2,49050
7462585,200,31,0,5,2,51000
7462738,300,15,0,2,2,22900
7462774,2101,29,0,2,2,26800
7462777,2004,26,0,2,2,112400
7463228,700,7,0,0,2,0
7463240,2008,20,0,2,1,0
7463450,1900,18,0,3,2,190400
7463528,200,23,0,3,6,19000
7463619,2004,32,0,2,6,54000
7463690,800,21,0,2,2,52740
7463849,2009,18,0,1,1,18000
7463994,2001,20,0,5,2,78430
7464114,400,6,0,4,1,32000
7464158,1201,23,0,1,1,25050
7464259,1804,20,0,1,2,11000
7464436,1805,0,1,1,  ,0
7465111,1702,26,0,7,2,32000
7465126,2006,17,0,3,2,30700
7465140,1401,29,0,2,2,132200
7465454,1005,9,0,5,1,73000
7465526,2007,20,0,0,2,0
7465573,1005,8,0,2,3,58300
7465651,300,6,0,2,2,33900
7465732,1003,29,0,2,2,207700
7465841,1201,29,0,2,1,38600
7465950,1300,20,0,2,2,40100
7465954,700,8,0,4,2,19104
7465980,400,5,0,3,1,600
7466107,200,0,1,1,  ,0
7466142,1600,18,0,2,2,66100
7466178,500,17,0,3,4,15000
7466253,1100,12,0,2,1,42700
7466275,400,9,0,5,3,30740
7466297,1402,9,0,5,2,30800
7466341,1402,26,0,2,2,71250
7466516,2002,27,0,4,2,48000
7466532,902,0,1,1,  ,0
7466580,1401,9,0,7,2,98700
7466582,1300,2,0,2,2,65000
7466606,200,30,0,0,2,0
7466721,1500,5,0,5,2,45000
7466759,1300,23,0,2,2,122200
7466870,800,38,0,5,2,64430
7467033,800,23,0,2,2,51500
7467097,2004,32,0,4,2,81500
7467308,1805,24,0,2,2,52000
7467347,2006,21,0,5,7,48940
7467553,2007,26,0,2,2,79100
7467663,601,5,0,3,2,50600
7467671,500,23,0,1,2,0
7467678,1801,21,0,2,2,48650
7467682,1500,40,0,3,9,27800
7467705,2101,26,0,2,2,50000
7467830,400,15,0,2,2,60000
7467835,1001,9,0,2,2,18600
7467932,2006,23,0,1,2,116000
7467934,2200,20,0,1,9,21900
7468022,200,29,0,2,6,30000
7468093,1701,20,0,1,2,66200
7468120,601,18,0,6,2,57330
7468155,1001,35,0,3,3,73000
7468224,1300,6,0,2,2,94300
7468369,1600,6,0,1,1,15700
7468456,2006,28,0,1,1,14900
7468492,1300,23,0,2,5,26810
7468565,1500,11,0,6,1,42900
7468609,500,18,0,6,2,29900
7468679,1403,23,0,3,5,54800
7468803,500,23,0,1,6,4100
7468810,400,6,0,4,2,25700
7468850,2007,29,0,4,5,46400
7469135,2007,0,2,1,  ,0
7469208,1701,6,0,2,2,42300
7469342,1803,26,0,1,7,18600
7469487,1805,26,0,1,7,29000
7469539,1202,17,0,3,2,146100
7469649,1802,0,2,1,  ,0
7469695,400,5,0,2,2,-6700
7469734,601,21,0,2,2,11700
7469785,1500,11,0,4,1,40000
7469867,2002,26,0,2,2,120000
7469869,2002,17,0,1,2,29000
7469871,500,29,0,1,6,16900
7469894,2007,17,0,3,2,116000
7469979,1002,14,0,1,2,35800
7470164,1802,20,0,2,2,44960
7470487,700,15,0,7,2,24900
7470588,1500,5,0,5,2,69700
7470709,400,9,0,3,1,12700
7470728,300,3,0,1,2,20400
7470733,1300,29,0,2,2,26000
7470741,2200,28,0,3,2,79600
7470749,1002,24,0,0,7,0
7470758,2200,29,0,2,2,39800
7470772,2005,17,0,4,2,56500
7470784,2007,23,0,2,2,75000
7470797,1402,0,2,1,  ,0
7470922,200,17,0,3,2,76000
7470925,602,23,0,2,2,72800
7470932,400,0,2,1,  ,0
7470995,200,20,0,2,2,55200
7471004,1300,6,0,2,2,40090
7471076,1500,12,0,3,2,49200
7471093,602,23,0,0,9,0
7471331,800,26,0,2,2,49200
7471332,1401,8,0,2,3,26700
7471520,2200,23,0,2,8,33730
7471555,1403,26,0,1,8,7500
7471704,1401,21,0,1,1,4800
7471707,1100,9,0,2,2,53700
7471717,1401,13,0,0,1,0
7471719,2008,0,2,1,  ,0
7471746,2200,20,0,5,2,150000
7471827,700,6,0,2,2,6210
7472009,2008,26,0,3,2,29720
7472040,1900,26,0,2,2,345700
7472084,2003,23,0,2,2,105100
7472163,1702,20,0,1,5,18400
7472208,400,6,0,2,2,51500
7472270,500,53,0,0,2,0
7472289,1803,26,0,1,2,15100
7472371,901,29,0,7,1,10140
7472375,601,15,0,3,3,58380
7472390,700,6,0,2,2,239600
7472481,602,20,0,2,2,149900
7472500,1804,0,2,1,  ,0
7472542,2003,20,0,4,2,186500
7472651,2009,17,0,3,2,86300
7472655,1802,32,0,1,8,3600
7472702,2009,28,0,2,2,345590
7472798,100,17,0,0,7,0
7472832,800,15,0,4,1,79870
7472851,2005,21,0,3,8,-4200
7472905,1702,20,0,2,1,68500
7472923,1801,23,0,4,2,77600
7472962,2009,6,0,2,2,69000
7473013,2002,23,0,2,2,117400
7473118,2200,20,0,6,6,25400
7473248,1801,29,0,2,5,56150
7473368,1600,16,0,0,3,0
7473369,1701,23,0,3,2,35000
7473420,1801,26,0,1,2,51050
7473442,2200,17,0,2,2,59490
7473519,2101,10,0,0,2,0
7473557,1401,26,0,1,2,18100
7473850,1300,15,0,1,6,6950
7473946,1004,23,0,4,2,26000
7473954,2005,41,0,2,3,28600
7473976,2102,23,0,8,3,105100
7474061,100,32,0,6,2,52200
7474131,200,21,0,2,2,17200
7474265,602,23,0,2,2,62000
7474364,1803,12,0,1,7,60000
7474413,2102,18,0,3,2,174180
7474534,1500,11,0,2,2,54100
7474653,1701,23,0,5,2,58600
7474715,2001,23,0,2,2,79800
7474725,902,32,0,6,2,19000
7474808,1500,6,0,2,2,62000
7474895,1701,30,0,0,2,0
7474905,2003,21,0,1,4,20000
7475164,1803,27,0,1,7,187000
7475172,1701,24,0,1,2,50000
7475198,1804,23,0,1,9,20000
7475203,2007,20,0,4,6,18000
7475241,1202,23,0,2,2,138100
7475311,902,26,0,1,9,6400
7475401,700,5,0,1,2,50200
7475486,500,17,0,1,4,24600
7475576,1600,11,0,2,2,54520
7475732,1300,18,0,1,9,6300
7475938,400,17,0,4,1,10000
7476038,1801,17,0,2,2,40600
7476267,500,32,0,1,1,34660
7476410,1600,21,0,3,1,31290
7476427,1600,20,0,1,6,10100
7476450,1500,6,0,2,2,29600
7476451,400,6,0,1,1,4000
7476468,400,3,0,6,2,38200
7476490,1404,23,0,4,2,79000
7476522,1300,20,0,2,2,37100
7476556,2001,26,0,2,2,255580
7476613,1402,14,0,3,1,51380
7476619,800,18,0,2,2,61500
7476670,1003,23,0,0,2,0
7476732,1300,21,0,1,8,11300
7476808,2008,32,0,4,7,0
7476872,1201,7,0,0,1,0
7476885,1701,17,0,1,2,55000
7476980,601,0,1,1,  ,0
7477104,1402,5,0,4,2,21120
7477408,400,20,0,0,2,0
7477431,1805,26,0,2,2,79200
7477537,1300,6,0,4,2,30000
7477588,700,6,0,1,2,16200
7477592,1402,26,0,2,4,8100
7477628,300,6,0,4,2,61910
7477662,1401,23,0,4,2,46500
7477678,1802,21,0,1,2,97700
7477693,1403,32,0,1,2,116600
7477793,300,18,0,4,2,82380
7477870,1100,17,0,0,7,0
7477899,1005,26,0,4,2,58300
7477918,2200,24,0,3,2,52180
7478022,100,23,0,2,2,48200
7478035,1300,29,0,2,2,31000
7478124,2009,20,0,2,2,97500
7478140,300,7,0,0,2,0
7478188,1300,15,0,6,2,156600
7478228,1600,6,0,4,1,35000
7478392,1600,26,0,4,2,89720
7478559,1701,26,0,3,2,66100
7478609,1801,14,0,0,2,0
7478628,200,32,0,3,5,18000
7478656,2001,29,0,2,7,36400
7478794,1403,12,0,2,2,27000
7478816,2200,38,0,4,7,35000
7478867,400,6,0,1,2,53100
7478902,2001,20,0,2,2,28700
7478960,902,14,0,2,2,160700
7479028,2001,26,0,2,5,54210
7479080,1600,14,0,4,2,40500
7479105,1900,23,0,4,2,337000
7479170,2006,29,0,1,9,12600
7479305,1900,17,0,2,2,188000
7479329,400,6,0,4,2,55000
7479491,1500,29,0,2,2,30810
7479732,500,31,0,4,2,47000
7479776,1004,26,0,2,6,84000
7479856,2002,14,0,2,3,77100
7479868,1004,32,0,2,2,70000
7479993,1500,29,0,1,2,47600
7480308,2007,17,0,4,2,117500
7480383,1500,18,0,3,2,1800
7480421,2002,12,0,2,2,68000
7480489,100,23,0,2,2,28400
7480506,2007,0,1,1,  ,0
7480527,2005,21,0,1,2,33000
7480534,1801,29,0,2,8,57000
7480573,2007,21,0,4,2,64960
7480627,2101,18,0,2,7,10600
7480629,300,3,0,0,3,0
7480687,1702,20,0,5,2,114810
7480734,2001,20,0,2,2,68500
7480799,1202,21,0,3,2,78950
7480831,602,23,0,1,2,9100
7480892,400,7,0,0,2,0
7480902,1600,21,0,2,10,46300
7480924,2005,18,0,3,2,31700
7481183,1404,34,0,2,2,10600
7481255,400,6,0,3,6,19100
7481316,2007,15,0,2,2,56500
7481448,1803,14,0,4,9,36300
7481508,1300,20,0,0,2,0
7481564,100,23,0,3,2,79500
7481579,1900,8,0,2,2,121830
7481681,200,6,0,2,2,52700
7481710,700,6,0,4,2,40500
7481736,1500,15,0,2,2,23000
7481803,700,26,0,2,7,13050
7481847,901,21,0,2,1,83740
7481992,1004,7,0,0,2,0
7481995,1702,12,0,3,7,30000
7482038,1600,12,0,2,1,70000
7482091,1201,11,0,4,1,71800
7482196,2102,6,0,2,2,150000
7482248,602,17,0,6,2,72720
7482364,1701,26,0,3,2,61400
7482366,1401,21,0,4,2,96000
7482554,1201,26,0,2,1,22700
7482560,300,14,0,2,1,15530
7482562,2006,23,0,3,5,45900
7482583,2002,24,0,3,2,120000
7482601,2004,26,0,3,2,75000
7482750,1300,32,0,4,7,18800
7483036,1701,20,0,2,2,148100
7483055,601,0,2,1,  ,0
7483102,2005,21,0,2,2,20000
7483177,1702,23,0,2,7,6300
7483180,500,14,0,2,9,17500
7483377,1100,18,0,2,2,20900
7483575,2002,23,0,5,2,379000
7483605,1805,20,0,2,3,30000
7483654,300,15,0,2,2,12000
7483841,901,6,0,8,2,23550
7483860,1401,26,0,1,7,18000
7483979,1802,20,0,2,2,35200
7484040,800,23,0,2,2,60000
7484126,400,9,0,5,2,20400
7484226,1801,15,0,2,2,85000
7484280,2004,20,0,5,2,88800
7484333,800,18,0,2,2,31000
7484467,1401,9,0,1,2,33000
7484630,901,6,0,2,2,52900
7484704,300,29,0,1,2,2200
7484803,1900,20,0,4,2,92900
7484832,1500,6,0,1,2,25100
7484915,100,20,0,3,2,30000
7484989,1804,29,0,1,4,47000
7485146,1002,32,0,4,7,44500
7485389,1804,32,0,3,2,77000
7485447,300,23,0,4,2,202500
7485458,1100,12,0,6,6,53880
7485542,1802,20,0,2,2,84000
7485565,1803,27,0,2,2,414000
7485750,1702,0,2,1,  ,0
7485901,400,23,0,2,2,148050
7486037,1701,18,0,2,2,20800
7486075,2006,20,0,2,2,116700
7486248,601,6,0,2,2,287600
7486257,1801,17,0,3,2,114340
7486315,400,18,0,2,2,29100
7486326,200,15,0,2,2,42200
7486341,902,18,0,2,5,26500
7486506,700,15,0,2,2,53700
7486708,601,26,0,1,2,16000
7486745,1002,23,0,0,2,0
7486770,800,11,0,4,2,35500
7486862,300,8,0,2,2,36750
7486867,2102,8,0,6,2,60800
7486898,1202,23,0,2,2,81500
7486958,1401,8,0,5,2,50000
7487067,1702,21,0,3,3,39200
7487087,800,23,0,2,2,26000
7487205,1100,26,0,5,2,30400
7487247,100,26,0,3,2,63000
7487293,500,23,0,3,2,19000
7487331,400,7,0,0,2,0
7487338,800,29,0,2,2,92900
7487349,400,18,0,2,2,59800
7487403,1805,14,0,1,1,6000
7487477,500,29,0,5,2,16300
7487484,700,23,0,1,7,17300
7487601,1401,6,0,1,1,23210
7487624,700,6,0,2,6,21310
7487681,1005,50,0,0,2,0
7487870,800,21,0,5,1,85000
7487967,1003,23,0,2,1,22500
7488004,1002,32,0,2,8,31050
7488011,901,10,0,0,1,0
7488045,1300,17,0,2,10,48000
7488091,2006,23,0,2,2,59900
7488098,500,23,0,1,6,19000
7488162,1004,23,0,1,5,4100
7488164,601,14,0,4,2,87600
7488343,902,20,0,2,2,35400
7488383,1802,23,0,2,2,76000
7488390,1100,9,0,3,2,39800
7488393,2008,3,0,2,2,31300
7488486,2008,6,0,1,8,34000
7488499,2009,21,0,5,2,60000
7488525,1404,24,0,1,2,4400
7488571,700,0,2,1,  ,0
7488747,601,14,0,2,1,32600
7488947,500,29,0,4,3,26600
7489016,1004,32,0,1,2,10200
7489033,1001,38,0,1,9,50840
7489129,1500,6,0,1,6,20000
7489225,1300,12,0,4,2,123100
7489233,1801,29,0,2,2,75200
7489299,300,23,0,1,10,-10000
7489574,1900,23,0,3,2,135000
7489655,1403,23,0,1,7,25000
7489866,902,26,0,1,8,2500
7489895,400,10,0,0,2,0
7489968,1500,23,0,1,8,34000
7490173,2200,20,0,3,2,104570
7490312,700,20,0,4,7,27900
7490357,2008,26,0,4,3,88500
7490518,1702,23,0,1,2,16800
7490531,700,5,0,3,2,223400
7490773,2006,26,0,2,2,35600
7490774,400,29,0,2,2,99000
7490827,800,20,0,4,2,96700
7490829,300,10,0,0,1,0
7490907,2200,14,0,6,2,133700
7490930,1600,26,0,1,2,30000
7491054,1300,26,0,1,8,10800
7491303,800,35,0,3,2,19500
7491350,1202,21,0,1,1,-4200
7491460,902,18,0,4,2,29100
7491493,1701,0,1,1,  ,0
7491544,2008,21,0,2,1,88000
7491678,1600,23,0,5,2,15900
7491831,602,9,0,2,2,21220
7491836,1600,23,0,2,2,107060
7491887,1701,17,0,5,2,56000
7491909,1300,20,0,1,2,22000
7491994,2007,18,0,3,2,20050
7492066,1202,23,0,1,9,65000
7492417,1300,13,0,0,7,0
7492585,601,49,0,3,2,87100
7492723,2008,26,0,3,2,67530
7492766,1802,0,2,1,  ,0
7492810,2102,6,0,4,4,20000
7492841,2101,17,0,4,2,394700
7492870,1701,26,0,2,2,18600
7492917,1804,26,0,1,9,21000
7493155,1805,21,0,2,2,73800
7493183,2101,20,0,4,9,7400
7493339,1001,23,0,2,7,8300
7493386,2005,23,0,1,6,7000
7493409,1805,20,0,1,8,6000
7493472,1802,17,0,3,2,112000
7493528,1803,20,0,1,9,2400
7493714,1201,21,0,4,2,12010
7493999,1401,23,0,0,3,0
7494006,400,9,0,5,2,30500
7494145,1701,17,0,2,2,1700
7494151,1804,8,0,2,2,23000
7494267,1005,32,0,1,1,53000
7494524,1001,20,0,1,2,15000
7494728,2002,21,0,2,2,68800
7494846,2005,18,0,1,2,27000
7494906,500,18,0,2,2,55200
7494971,1001,29,0,2,3,22900
7494990,2005,17,0,2,8,9400
7494991,1002,29,0,3,2,17540
7495039,300,9,0,6,2,43500
7495126,1801,29,0,1,3,74700
7495184,300,6,0,2,2,31500
7495254,1803,26,0,1,9,150500
7495358,500,14,0,1,2,40000
7495401,1004,26,0,2,2,37100
7495460,100,20,0,2,2,44100
7495461,1404,23,0,4,2,374000
7495576,1500,6,0,2,1,44600
7495981,1802,32,0,2,8,56800
7496008,1002,26,0,2,5,71500
7496120,2007,17,0,2,2,56000
7496169,500,23,0,1,9,27000
7496208,300,16,0,0,2,0
7496371,602,29,0,2,2,51500
7496484,1002,29,0,2,2,20600
7496581,400,37,0,3,1,38000
7496734,2004,32,0,3,1,135100
7496774,1300,3,0,1,9,6500
7496941,2008,26,0,3,2,45710
7496981,2005,17,0,2,2,65300
7497086,300,26,0,2,2,30600
7497206,1802,21,0,2,2,19700
7497271,1804,32,0,5,2,220000
7497356,1805,18,0,1,2,89000
7497443,2003,27,0,2,2,40000
7497478,2200,20,0,1,2,8800
7497541,1100,8,0,1,2,17700
7497599,1500,40,0,2,2,51500
7497606,2200,29,0,5,2,55400
7497617,1804,20,0,2,2,82000
7497792,1500,26,0,2,2,42100
7497848,1402,24,0,5,6,19000
7497864,2006,26,0,1,9,6300
7498145,500,15,0,2,9,10900
7498188,2005,9,0,6,2,85140
7498295,100,23,0,1,2,15000
7498303,100,23,0,0,2,0
7498365,1803,0,1,1,  ,0
7498508,1100,6,0,2,1,38600
7498675,901,64,0,0,2,0
7498678,1100,26,0,2,1,69400
7498725,2009,35,0,2,2,74260
7498831,2005,27,0,0,9,0
7499114,1401,15,0,6,2,117220
7499187,1003,21,0,2,2,64300
7499220,1701,26,0,2,2,108070
7499253,2002,23,0,1,6,51180
7499427,800,12,0,5,1,57000
7499504,2007,23,0,0,2,0
7499604,2006,20,0,4,2,246780
7499700,400,6,0,5,2,9500
7499771,2001,20,0,4,2,129000
7499775,200,18,0,2,2,57000
7499889,2009,35,0,1,2,0
7500017,1300,18,0,2,2,103000
7500075,1201,29,0,2,1,55300
7500091,1804,35,0,3,2,594000
7500111,1802,26,0,2,2,37000
7500136,2200,26,0,2,6,3000
7500238,1803,0,2,1,  ,0
7500248,1100,17,0,2,2,21400
7500259,1600,23,0,3,2,79200
7500294,2002,26,0,3,2,336000
7500329,601,23,0,1,1,3000
7500419,1803,0,2,1,  ,0
7500490,1803,0,1,1,  ,0
7500522,1403,27,0,1,7,24100
7500563,902,0,1,1,  ,0
7500585,100,23,0,3,2,46800
7500588,1202,17,0,5,2,56100
7500633,1300,9,0,2,2,43000
7500674,1801,24,0,2,4,26290
7500735,1802,15,0,3,9,30000
7500990,2004,14,0,5,2,34600
7501010,1403,26,0,2,9,161000
7501124,902,32,0,5,2,347000
7501127,100,17,0,6,1,134940
7501260,1202,20,0,2,7,25000
7501298,2200,36,0,0,6,0
7501319,901,23,0,1,8,6400
7501334,2006,32,0,4,2,112800
7501337,1804,20,0,2,6,16000
7501545,300,26,0,1,2,32000
7501613,1702,29,0,4,2,52300
7501682,300,7,0,0,2,0
7501715,1403,23,0,2,7,62000
7501721,1802,26,0,1,7,13800
7501789,2101,29,0,4,2,19200
7501848,2200,17,0,1,2,15470
7501981,1300,0,1,1,  ,0
7502043,2008,32,0,1,4,63500
7502088,2200,23,0,4,2,36600
7502219,2002,20,0,2,9,131200
7502238,2101,23,0,2,2,37150
7502442,2005,23,0,1,2,84110
7502462,1702,26,0,4,5,18800
7502617,1001,37,0,0,2,0
7502621,1005,8,0,4,2,85500
7502769,300,21,0,2,2,101000
7502808,1702,0,2,1,  ,0
7502867,2007,0,1,1,  ,0
7503010,300,32,0,3,2,20000
7503034,2009,20,0,2,2,105050
7503089,1804,17,0,2,2,114650
7503115,1403,29,0,2,2,22300
7503292,800,20,0,2,2,66000
7503309,1100,17,0,2,2,255000
7503368,2009,23,0,3,2,68600
7503503,2101,23,0,0,2,0
7503696,601,24,0,1,2,56360
7503710,601,29,0,2,2,20020
7503912,2008,23,0,2,8,60000
7503926,2102,9,0,6,2,155500
7503944,2002,20,0,3,2,59080
7504062,300,20,0,2,2,56300
7504169,2002,23,0,1,3,50000
7504311,800,15,0,2,2,51700
7504375,300,23,0,4,2,28000
7504397,1803,29,0,1,8,31900
7504493,1803,20,0,2,2,120700
7504511,1900,29,0,1,3,65000
7504547,1600,29,0,6,2,115880
7504581,100,23,0,2,6,77000
7504677,2005,26,0,1,5,12000
7504754,1401,23,0,1,1,16500
7504755,1702,27,0,2,8,93500
7504887,1300,35,0,3,3,68000
7504891,1702,20,0,1,3,133000
7504910,700,14,0,4,2,52000
7504919,602,15,0,1,2,3500
7504921,1100,20,0,3,2,53170
7504925,300,6,0,3,1,15000
7505061,1805,20,0,5,2,87000
7505140,700,35,0,3,4,68800
7505498,1600,15,0,1,1,6300
7505646,800,21,0,1,2,12000
7505666,1404,7,0,0,1,0
7505710,2002,0,2,1,  ,0
7505739,1005,29,0,2,2,83100
7505815,1801,21,0,1,10,76000
7505816,1701,0,1,1,  ,0
7505878,2005,15,0,4,2,109000
7505902,2008,23,0,4,1,43400
7506112,1202,29,0,4,7,43100
7506135,902,26,0,4,4,48000
7506182,800,11,0,8,2,36800
7506201,1100,20,0,2,2,43490
7506259,2006,20,0,1,6,42000
7506299,1201,9,0,3,2,77000
7506342,1500,26,0,2,1,24700
7506365,2200,27,0,0,4,0
7506495,1003,23,0,5,2,69200
7506743,300,29,0,1,8,11900
7506779,2001,20,0,1,2,16000
7506858,901,21,0,5,2,100810
7506965,2001,14,0,2,2,23000
7507007,2102,46,0,1,2,48600
7507013,300,14,0,3,8,3330
7507058,1500,30,0,0,3,0
7507184,1401,17,0,3,2,86000
7507565,1500,5,0,4,2,57000
7507787,2007,29,0,2,9,20000
7508028,1001,18,0,1,2,39800
7508091,800,14,0,3,6,14500
7508135,1900,18,0,3,7,40900
7508152,1001,29,0,1,5,65000
7508395,1402,23,0,1,2,29590
7508436,1803,32,0,3,6,0
7508449,1002,23,0,2,2,292200
7508483,902,27,0,2,2,125000
7508487,1900,26,0,1,7,25000
7508547,100,9,0,4,2,64550
7508577,2005,14,0,3,3,31000
7508748,2007,26,0,1,9,2700
7508792,400,5,0,6,2,109000
7508848,200,23,0,1,2,33400
7509109,2101,29,0,3,2,69000
7509306,1001,0,2,1,  ,0
7509355,200,21,0,2,2,29190
7509440,1804,14,0,2,2,115370
7509442,1201,26,0,1,2,53000
7509545,2101,26,0,3,8,40000
7509573,500,18,0,6,2,21000
7509656,2008,29,0,2,2,66300
7509841,2005,23,0,6,2,105800
7509959,1802,20,0,2,2,51760
7510042,400,38,0,3,2,49600
7510108,1402,23,0,2,2,11500
7510117,1404,0,1,1,  ,0
7510158,1004,23,0,2,2,72200
7510469,2004,35,0,2,3,62450
7510680,1801,23,0,1,7,8800
7510790,601,27,0,3,1,3700
7510825,1802,21,0,3,2,122500
7510965,1701,0,1,1,  ,0
7510970,1801,23,0,1,9,7000
7511058,1402,26,0,2,2,86500
7511094,1202,23,0,2,2,62770
7511100,1401,18,0,2,1,64580
7511113,2101,23,0,2,2,78400
7511161,1600,15,0,1,1,55000
7511327,800,23,0,2,2,80000
7511370,2009,26,0,4,2,109000
7511432,2003,24,0,3,2,165000
7511493,1004,14,0,2,2,96000
7511767,2007,21,0,1,1,24000
7511828,1900,24,0,2,2,113200
7511831,1803,38,0,3,8,187000
7511835,100,23,0,2,2,67800
7512270,200,23,0,1,2,16970
7512372,400,11,0,3,2,53960
7512443,2102,17,0,2,2,310560
7512470,700,17,0,2,1,40440
7512543,700,17,0,6,2,72000
7512555,1801,20,0,1,8,45000
7512562,500,29,0,1,9,30800
7512631,1404,23,0,2,1,24610
7512661,1803,0,2,1,  ,0
7512700,200,20,0,2,1,65700
7512727,800,15,0,4,2,11000
7512773,1300,23,0,1,2,60000
7512789,2007,17,0,3,2,62700
7512904,400,6,0,3,2,19300
7512971,2002,8,0,1,2,124000
7513038,2002,32,0,1,8,40650
7513061,601,14,0,3,5,16500
7513150,700,18,0,4,2,19600
7513210,500,21,0,2,2,-20000
7513248,1401,9,0,3,1,81000
7513326,700,2,0,2,4,53400
7513371,100,24,0,1,6,8000
7513404,700,14,0,2,5,7500
7513596,2004,26,0,7,2,99800
7513609,2001,6,0,6,2,76230
7513618,602,23,0,1,2,15320
7513670,2009,20,0,2,2,51100
7513752,902,20,0,1,8,3600
7513794,1100,23,0,1,1,12000
7513813,2006,27,0,2,2,60720
7513843,700,0,1,1,  ,0
7513874,1402,23,0,0,1,0
7514020,1404,0,2,1,  ,0
7514115,602,23,0,4,2,59800
7514135,500,18,0,3,2,38000
7514211,1805,26,0,1,7,35000
7514285,1803,16,0,0,8,0
7514286,200,20,0,1,5,58000
7514378,1600,6,0,3,4,57000
7514411,1804,17,0,1,2,60500
7514455,1401,6,0,1,5,6760
7514458,1403,29,0,2,2,48000
7514550,2007,23,0,2,2,49000
7514656,2009,26,0,1,1,24400
7514720,1803,29,0,1,9,161200
7514746,1801,40,0,2,9,12000
7514748,200,21,0,5,2,37000
7514901,700,18,0,2,2,59900
7514909,2002,12,0,1,2,60000
7514988,1701,23,0,1,2,267300
7515006,1001,20,0,2,7,110
7515030,1701,20,0,1,2,46900
7515050,500,24,0,1,6,14140
7515313,100,8,0,4,2,100540
7515350,1100,6,0,2,2,45500
7515357,1004,35,0,4,2,115000
7515363,601,23,0,0,2,0
7515377,2001,18,0,4,2,105000
7515491,1500,26,0,0,2,0
7515657,2007,26,0,4,2,379500
7515709,2006,20,0,2,2,33500
7515741,2200,14,0,5,2,39000
7515839,1801,14,0,4,2,137520
7515919,400,6,0,0,2,0
7516067,1500,27,0,0,2,0
7516259,1300,6,0,2,2,59400
7516306,2200,43,0,6,2,70010
7516338,1402,26,0,3,2,68000
7516369,300,6,0,1,2,76600
7516394,2004,23,0,3,2,88000
7516481,1600,33,0,0,1,0
7516484,1801,29,0,1,8,31140
7516623,2101,23,0,3,2,39000
7516633,1402,12,0,3,2,37000
7516694,1600,30,0,0,2,0
7516754,1804,0,1,1,  ,0
7516816,1600,0,1,1,  ,0
7516867,200,23,0,2,2,42700
7516941,100,12,0,2,5,22000
7517132,1805,20,0,2,8,16040
7517133,601,23,0,3,2,63700
7517188,100,24,0,1,2,108000
7517388,902,15,0,3,2,42500
7517455,1900,18,0,2,2,99000
7517547,1801,20,0,1,9,7100
7517549,1202,29,0,4,2,99000
7517594,200,6,0,4,2,91500
7517687,901,6,0,4,8,1500
7517708,1900,20,0,4,2,78800
7517717,500,23,0,2,6,32700
7517741,1802,26,0,3,2,410080
7517770,2004,26,0,1,8,45000
7517955,700,6,0,5,2,50500
7517999,602,20,0,3,2,38100
7518072,1500,14,0,3,2,48000
7518358,1600,15,0,1,2,37000
7518631,2003,17,0,3,2,200100
7518681,2200,29,0,1,6,42000
7518697,300,36,0,0,2,0
7518721,1300,6,0,1,2,0
7518983,1600,9,0,2,10,44000
7519145,2002,23,0,2,9,156700
7519158,1801,18,0,1,2,32500
7519173,200,3,0,1,1,24770
7519268,601,23,0,2,2,201000
7519272,300,6,0,1,2,32900
7519344,1001,21,0,6,2,41500
7519489,2009,26,0,4,2,33000
7519554,1004,36,0,0,2,0
7519614,1804,18,0,3,2,50000
7519933,800,14,0,2,2,55000
7520008,1300,15,0,1,2,14200
7520089,2009,14,0,1,2,86500
7520105,1403,19,0,4,5,17000
7520106,1600,17,0,2,2,41910
7520165,2006,34,0,3,2,61010
7520209,2101,17,0,2,6,28600
7520287,500,23,0,1,2,26000
7520338,2102,15,0,3,2,25300
7520358,1004,6,0,3,2,43900
7520488,2009,21,0,2,2,102000
7520510,100,29,0,3,2,109050
7520550,1804,18,0,1,2,8000
7520590,1900,21,0,2,2,66700
7520620,2101,20,0,4,2,84000
7520690,1404,33,0,0,2,0
7520707,901,32,0,3,2,83900
7520744,1900,33,0,3,3,63930
7520799,2009,9,0,2,5,89000
7520803,902,35,0,2,1,76100
7520809,300,31,0,2,2,57500
7520835,300,6,0,1,2,24000
7520899,500,23,0,3,2,77500
7521134,1900,20,0,1,7,171200
7521323,1005,23,0,3,2,82000
7521417,1201,21,0,2,1,58500
7521519,100,33,0,0,10,0
7521900,1600,12,0,2,1,25000
7521994,901,18,0,2,2,26230
7522091,2004,18,0,3,2,39500
7522341,2002,32,0,2,7,4530
7522373,1404,15,0,3,6,19000
7522385,2003,26,0,4,2,93150
7522428,1900,20,0,2,2,54100
7522468,500,26,0,3,7,48000
7522497,1500,20,0,4,2,57400
7522501,2200,26,0,1,8,41800
